"id","trial","condition","acc","obs","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10"
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",6,55,5,5,0,0,0,0,0,0.62,0.65,0.67,0.7,0.71,0.69
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",7,82,8,2,0,0,0.69,0.69,0.68,0,0,0,0,0,0
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",8,104,10,4,0,0,0,0,0.99,0,0,0,0,0,0
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",9,103,10,3,0,0,0,0.99,0,0,0,0,0,0,0
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",10,31,3,1,0,0.6,0.66,0.68,0.69,0.67,0.66,0.66,0.58,0,0
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",11,44,4,4,0,0,0,0,0.65,0.66,0.69,0.69,0.67,0.69,0.67
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",12,106,10,6,0,0,0,0,0,0,0.99,0,0,0,0
"05f0e95a3f7ae04d3744aea4843e7a2fead0da11291dd26c4af77e8c130afb4a",13,75,7,5,0,0,0,0,0,0.69,0.69,0.69,0.7,0,0
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",1,54,5,4,0,0.09,0,0,0.57,0.64,0.68,0.3,0.38,0.68,0.02
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",2,44,4,4,0,0.03,0.03,0.04,0.56,0.62,0.67,0.61,0.37,0.21,0
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",3,87,8,7,0,0,0,0.01,0,0,0,0.69,0.66,0.7,0.25
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",4,10,1,0,0.17,0.47,0.56,0.62,0.23,0.28,0.26,0.6,0.63,0.19,0.15
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",5,41,4,1,0.07,0.37,0.59,0.33,0.36,0.41,0.65,0.64,0.67,0.38,0.34
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",6,75,7,5,0.02,0,0.03,0.03,0,0.56,0.56,0.6,0.62,0.24,0.16
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",7,99,9,9,0.01,0,0.07,0.03,0,0,0.01,0.14,0.25,0.82,0.85
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",8,20,2,0,0.13,0.24,0.24,0.48,0.61,0.37,0.66,0.61,0.61,0.65,0.6
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",9,31,3,1,0,0.23,0.34,0.32,0.33,0.63,0.63,0.64,0.34,0.37,0.36
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",10,100,10,0,0.31,0.18,0.18,0.22,0.26,0.33,0.63,0.35,0.35,0.38,0.41
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",11,70,7,0,0.71,0.35,0.66,0.37,0.59,0.34,0.3,0.62,0.36,0.58,0.35
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",12,107,10,7,0.63,0.33,0.7,0.59,0.33,0.36,0.64,0.65,0.7,0.56,0.31
"45fc2455ae027e107aa0beec1294dbeff332c92f6250855189394048cb06b11b",13,96,9,6,0.72,0.67,0.27,0.34,0.59,0.34,0.34,0.69,0.3,0.61,0.27
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",1,82,8,2,0,0,0.72,0.7,0.72,0.7,0.71,0.18,0,0.21,0.2
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",2,22,2,2,0.01,0,0.74,0.72,0.7,0.72,0.72,0.7,0.69,0.7,0.7
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",3,33,3,3,0,0,0,0,0.73,0.72,0.73,0.7,0.72,0.69,0.68
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",4,102,10,2,0,0,0.98,0.68,0.68,0.65,0.69,0.7,0.69,0.67,0.66
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",5,20,2,0,0.69,0.69,0.7,0.69,0.69,0.7,0.71,0.7,0.7,0.7,0.69
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",6,105,10,5,0,0.98,0.93,0.93,0.97,0.94,0.7,0.7,0.69,0.67,0.66
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",7,43,4,3,0,0.95,0.96,0.98,0.71,0.7,0.67,0.67,0.69,0.69,0.68
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",8,50,5,0,0.74,0.73,0.73,0.75,0.74,0.75,0.74,0.73,0.75,0.73,0.73
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",9,66,6,6,0,0.98,0.98,0.99,0.98,0.95,0.98,0.26,0.26,0.25,0.24
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",10,91,9,1,0,0.99,0.74,0.73,0.7,0.24,0.21,0.23,0.23,0.22,0.21
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",11,54,5,4,0,0.98,0.96,0.99,0.99,0.76,0.25,0.24,0.25,0.23,0.19
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",12,65,6,5,0,0.96,0.95,0.95,0.95,0.97,0.99,0.24,0.23,0.24,0.2
"2725e5ab708f4cd9e892ffc6c2a0ffca10553a419aaa6f0a3899be5fd5dc5ce3",13,106,10,6,0,0.99,0.99,0.99,0.98,0.96,0.97,0.74,0.25,0.26,0.23
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",1,20,2,0,0.25,0.5,0.5,0.5,0.72,0.5,0.5,0.5,0.5,0.5,0.5
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",2,84,8,4,0,0,0,0,0.5,0.67,0.5,0.5,0.5,0.5,0.5
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",3,71,7,1,0,0.24,0.5,0.5,0.68,0,0,0.01,0,0,0
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",4,77,7,7,0,0,0,0,0,0,0,0.64,0.5,0.5,0.35
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",5,75,7,5,0,0,0,0,0,0,0,0.59,0.65,0,0
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",6,42,4,2,0,0,0.3,0.31,0.31,0.51,0.55,0.56,0.54,0,0
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",7,105,10,5,0,0,0,0,0.59,0.62,0,0,0,0,0
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",8,44,4,4,0,0,0,0.5,0.5,0.49,0.5,0.39,0.47,0.5,0.36
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",9,72,7,2,0,0,0.6,0.57,0.6,0.57,0,0,0,0,0
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",10,88,8,8,0,0,0,0,0,0,0,0,0.49,0.5,0.5
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",11,32,3,2,0,0,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",12,76,7,6,0,0,0,0,0,0.58,0.55,0.5,0.52,0.49,0
"4cfb87def51d56f5156df8c8125678bd71de2e5aaf4488e7ed62418bbae5b086",13,10,1,0,0.5,0.5,0.43,0.54,0.44,0.5,0.5,0.48,0.5,0.5,0
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",1,92,9,2,0.93,0.73,0.61,0,0.92,0.07,0.8,0.15,0.63,0.66,0.8
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",2,97,9,7,0,0.8,0.09,0.82,0.15,0.69,0.25,0.76,0.83,0.19,0.05
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",3,96,9,6,0.5,0.62,0.13,0.19,0.34,0.79,0.43,0.37,0.4,0.69,0.11
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",4,64,6,4,0.5,0.34,0.68,0.38,0.49,0.65,0.73,0.4,0.69,0.05,0.08
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",5,80,8,0,0.76,0.17,0.75,0.23,0.27,0.27,0.69,0.22,0.09,0.09,0.94
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",6,41,4,1,0.95,0.82,0.72,0.91,0.93,0.16,0.23,0.62,0.37,0.59,0.71
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",7,73,7,3,0.4,0.79,0.3,0.16,0.06,0.72,0.37,0.7,0.72,0.16,0.59
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",8,84,8,4,0.73,0.29,0.82,0.98,0.74,0.72,0.2,0.29,0.71,0.3,0.64
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",9,107,10,7,0.72,0.73,0.85,0.86,0.27,0.17,0.69,0.19,0.68,0.3,0.21
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",10,90,9,0,0.75,0.76,0.18,0.71,0.24,0.23,0.29,0.7,0.22,0.84,0.2
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",11,70,7,0,0.2,0.39,0.67,0.34,0.71,0.37,0.22,0.18,0.68,0.69,0.3
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",12,71,7,1,0.81,0.26,0.67,0.18,0.72,0.26,0.66,0.68,0.82,0.77,0.25
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367",13,31,3,1,0.3,0.16,0.34,0.23,0.2,0.29,0.07,0.68,0.27,0.5,0.27
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",1,60,6,0,0.35,0.53,0.63,0.72,0.72,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",2,50,5,0,0.51,0.54,0.57,0.61,0.65,0.7,0,0.02,0.01,0.01,0.02
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",3,107,10,7,0,0,0,0,0,0,0,0.99,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",4,104,10,4,0,0,0,0,0.99,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",5,99,9,9,0.71,0.82,0,0,0,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",6,76,7,6,0.54,0.64,0.73,0.78,0,0,0.01,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",7,65,6,5,0.52,0.59,0.69,0.65,0.53,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",8,86,8,6,0.61,0.78,0.61,0,0,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",9,66,6,6,0.39,0.58,0.63,0.7,0.8,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",10,10,1,0,0.34,0.41,0.51,0.53,0.59,0.66,0.54,0.44,0.31,0.23,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",11,105,10,5,0.99,0,0,0,0,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",12,100,10,0,0.99,0,0,0,0,0,0,0,0,0,0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6",13,64,6,4,0.34,0.47,0.63,0.52,0.31,0,0,0,0,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",1,41,4,1,0,0.5,0.63,0.71,0.51,0.5,0.34,0.42,0.03,0.01,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",2,100,10,0,0.99,0,0,0,0,0,0,0,0,0,0.01
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",3,92,9,2,0,0,0.73,0.54,0,0,0,0,0,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",4,76,7,6,0,0,0,0,0,0,0.66,0.65,0.59,0.62,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",5,105,10,5,0.06,0,0,0,0,0.99,0,0,0,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",6,53,5,3,0,0,0,0.7,0.67,0.5,0.5,0.5,0.5,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",7,10,1,0,0.49,0.5,0.5,0.5,0.5,0.5,0.4,0.38,0.33,0.32,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",8,91,9,1,0,0.76,0.5,0,0,0,0,0,0,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",9,44,4,4,0,0,0,0,0.7,0.59,0.74,0.66,0.7,0.73,0.58
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",10,71,7,1,0,0.67,0.56,0.53,0.5,0,0,0,0,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",11,50,5,0,0.67,0.59,0.57,0.52,0.38,0.28,0,0,0,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",12,83,8,3,0,0,0,0.73,0.56,0.55,0,0,0,0,0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628",13,77,7,7,0,0,0,0,0,0,0,0.72,0.77,0.78,0.79
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",1,92,9,2,0,0,0.73,0.72,0,0,0.01,0,0,0,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",2,43,4,3,0,0,0,0.27,0.51,0.74,0.74,0.5,0.27,0.24,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",3,22,2,2,0,0.03,0.27,0.28,0.5,0.72,0.7,0.73,0.47,0.28,0.28
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",4,64,6,4,0,0,0,0,0.28,0.68,0.68,0.28,0.27,0,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",5,54,5,4,0,0,0,0,0.24,0.6,0.71,0.65,0.27,0.26,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",6,101,10,1,0,0.99,0,0,0,0,0,0,0,0,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",7,32,3,2,0,0,0.31,0.49,0.73,0.73,0.72,0.42,0.19,0.18,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",8,55,5,5,0,0,0,0,0,0.27,0.67,0.7,0.69,0.44,0.43
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",9,90,9,0,0.7,0.53,0,0,0,0.02,0,0,0,0,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",10,65,6,5,0,0,0,0,0,0.33,0.39,0.7,0.73,0.62,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",11,75,7,5,0,0,0,0,0,0.36,0.72,0.7,0.33,0,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",12,109,10,9,0,0,0,0,0,0,0,0,0,0.99,0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5",13,72,7,2,0,0,0.55,0.7,0.34,0.22,0,0.02,0,0,0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",1,31,3,1,0,0.99,0.99,0.76,0.5,0.47,0,0,0,0,0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",2,11,1,1,0,0.99,0.99,0.99,0.7,0.67,0.36,0.26,0,0,0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",3,105,10,5,0,0.99,0.99,0.99,0.98,0.94,0.04,0.04,0.06,0.02,0.06
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",4,82,8,2,0,0.99,0.99,0.55,0.21,0.24,0.2,0.21,0.22,0.19,0.19
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",5,84,8,4,0,0.99,0.99,0.99,0.99,0.68,0.26,0,0,0,0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",6,51,5,1,0,0.99,0.99,0.72,0.69,0.26,0.3,0,0,0,0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",7,65,6,5,0,0.95,0.93,0.95,0.93,0.89,0.92,0.5,0.22,0,0.06
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",8,90,9,0,0.74,0.25,0,0,0,0.04,0.05,0.05,0.05,0.06,0.04
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",9,86,8,6,0.02,0.96,0.92,0.92,0.94,0.91,0.89,0.18,0.04,0.07,0.06
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",10,105,10,5,0.05,0.94,0.91,0.96,0.96,0.91,0.06,0.05,0.04,0,0.03
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",11,87,8,7,0.04,0.97,0.94,0.95,0.93,0.94,0.94,0.93,0.21,0,0.02
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",12,108,10,8,0.07,0.93,0.94,0.93,0.93,0.93,0.93,0.94,0.96,0.06,0.05
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383",13,74,7,4,0.03,0.96,0.94,0.96,0.97,0.72,0.22,0.07,0.07,0.07,0.08
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",1,32,3,2,0,0.25,0.23,0.23,0.21,0.69,0.8,0.8,0.79,0.77,0.94
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",2,95,9,5,0.07,0.01,0.02,0.04,0.06,0.66,0.71,0.74,0.5,0.31,0.24
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",3,66,6,6,0,0.04,0.02,0.03,0.02,0.01,0.73,0.79,0.81,0.76,0.8
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",4,96,9,6,0.02,0.07,0.07,0.06,0.06,0.01,0.8,0.8,0.77,0.27,0.27
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",5,1010,10,10,0.02,0,0.02,0.04,0.03,0.02,0.03,0.03,0.05,0.05,0.94
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",6,92,9,2,0.05,0.03,0.7,0.73,0.26,0.07,0.02,0.02,0.04,0.04,0.04
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",7,65,6,5,0.03,0.04,0.03,0.02,0.05,0.71,0.74,0.74,0.26,0.24,0.23
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",8,76,7,6,0,0.02,0.02,0.02,0.02,0.02,0.74,0.76,0.72,0.23,0.25
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",9,97,9,7,0.05,0.03,0.03,0.03,0.03,0,0.04,0.77,0.76,0.32,0.26
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",10,54,5,4,0.04,0.03,0.03,0.03,0.5,0.76,0.79,0.79,0.8,0.28,0.27
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",11,72,7,2,0.02,0.02,0.32,0.74,0.73,0.32,0.24,0.06,0.04,0.05,0.05
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",12,22,2,2,0.07,0.04,0.31,0.67,0.76,0.76,0.76,0.7,0.5,0.26,0.23
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae",13,85,8,5,0.03,0.03,0.03,0.03,0.03,0.67,0.73,0.49,0.07,0.02,0.02
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",1,32,3,2,0,0,0,0.68,0.67,0.73,0.75,0.99,0.65,0,0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",2,63,6,3,0.14,0,0.74,0.72,0.7,0.6,0.55,0.47,0.65,0,0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",3,81,8,1,0,0.99,0.99,0,0,0,0,0,0,0,0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",4,107,10,7,0,0.09,0.02,0.01,0,0.19,0,0.99,0,0.05,0.01
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",5,82,8,2,0.1,0.95,0,0,0,0,0,0,0,0,0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",6,96,9,6,0.22,0.96,0,0,0,0,0,0,0,0,0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",7,105,10,5,0,0.15,0.23,0.2,0.28,0.99,0.01,0,0,0,0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",8,50,5,0,0.23,0.32,0.24,0.27,0.28,0.99,0.3,0.36,0.33,0.3,0.29
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",9,97,9,7,0,0,0,0,0,0,0,0.99,0,0,0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",10,53,5,3,0.11,0.15,0.16,0.16,0.12,0.99,0.68,0.15,0.16,0.18,0.07
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",11,102,10,2,0,0.01,0.99,0.07,0.06,0.05,0.03,0.03,0.02,0.03,0.04
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",12,92,9,2,0.01,0.04,0.99,0.03,0.07,0.04,0.04,0.05,0.02,0.04,0.02
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61",13,33,3,3,0.05,0.05,0.03,0.98,0.51,0.61,0.34,0.05,0.05,0.05,0.05
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",1,21,2,1,0,0.21,0.23,0.46,0.48,0.7,0.48,0.36,0.28,0.21,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",2,63,6,3,0,0,0,0.25,0.45,0.56,0.7,0.34,0.05,0,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",3,101,10,1,0,0.99,0,0,0,0,0,0,0,0,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",4,76,7,6,0,0.01,0.02,0,0,0,0.67,0.45,0.31,0.19,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",5,87,8,7,0,0,0,0,0,0,0,0.63,0.38,0.2,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",6,106,10,6,0,0,0,0,0,0,0.99,0.01,0,0,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",7,41,4,1,0,0.2,0.42,0.55,0.7,0.71,0.59,0.35,0.23,0.19,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",8,86,8,6,0,0,0,0,0,0,0.63,0.44,0.28,0,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",9,53,5,3,0,0,0,0.27,0.52,0.65,0.68,0.43,0.2,0,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",10,98,9,8,0,0,0,0,0,0,0,0,0.69,0.3,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",11,70,7,0,0.23,0.26,0.38,0.6,0,0,0,0,0,0,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",12,97,9,7,0,0,0,0,0,0,0,0.76,0.61,0,0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3",13,64,6,4,0,0,0,0,0.4,0.69,0.47,0.32,0.29,0,0
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",1,65,6,5,0.24,0.95,0.96,0.97,0.94,0.97,0.99,0.72,0.27,0.29,0.3
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",2,87,8,7,0,0.99,0.98,0.98,0.99,0.98,0.98,0.98,0.71,0.5,0.5
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",3,109,10,9,0,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.76
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",4,55,5,5,0.02,0.96,0.98,0.97,0.97,0.97,0.98,0.77,0.48,0.26,0.26
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",5,70,7,0,0.23,0.71,0.72,0.71,0.27,0.27,0.29,0.27,0.26,0.26,0.3
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",6,33,3,3,0.02,0.98,0.96,0.98,0.77,0.77,0.29,0.28,0.27,0.31,0.27
