"id","itemTime","trialnumber","kind","expression","access","observation","state","RT","value"
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",2,"f","certainly",NA,NA,3,2159,NA
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",3,"c","certainlyNot",7,4,NA,4966,74
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",4,"f","possibly",NA,NA,2,3304,NA
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",5,"c","probablyNot",8,7,NA,3015,87
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",6,"f","certainlyNot",NA,NA,9,2448,NA
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",7,"c","possibly",7,6,NA,11958,76
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",8,"f","probablyNot",NA,NA,4,6479,NA
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",9,"c","certainly",7,7,NA,3822,77
"6002f37442b6cb8fb7218ff38b1986b6cf0c011ade1f5a21fab4abeabf5cf7b1","1,48E+12",10,"f","probably",NA,NA,7,3359,NA
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",1,"c","probablyNot",7,3,NA,12329,73
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",2,"f","probablyNot",NA,NA,4,75960,NA
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",3,"c","possibly",6,3,NA,17868,63
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",4,"f","certainlyNot",NA,NA,2,6345,NA
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",5,"c","certainlyNot",8,0,NA,202402,80
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",6,"f","possibly",NA,NA,5,9272,NA
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",7,"c","probably",7,5,NA,157788,75
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",8,"f","probably",NA,NA,7,8355,NA
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",9,"c","certainly",8,7,NA,12509,87
"d5c10496f8ccf6f861f82adcca6e5d530dc669629a18959da1981d7aa1920de6","1,48E+12",10,"f","certainly",NA,NA,8,16868,NA
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",1,"c","certainly",8,6,NA,23770,86
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",2,"f","possibly",NA,NA,4,10376,NA
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",3,"c","possibly",4,2,NA,13871,42
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",4,"f","certainlyNot",NA,NA,0,16115,NA
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",5,"c","probablyNot",7,2,NA,33473,72
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",6,"f","probablyNot",NA,NA,4,14708,NA
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",7,"c","certainlyNot",9,0,NA,45279,90
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",8,"f","probably",NA,NA,5,6666,NA
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",9,"c","probably",6,3,NA,12693,63
"a18df96b66e6e9d1d37166d8c27e8c4234cd8821de0f45f834df26fbd5c056e7","1,48E+12",10,"f","certainly",NA,NA,8,10446,NA
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",1,"c","possibly",4,4,NA,15656,44
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",2,"f","probablyNot",NA,NA,2,15579,NA
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",3,"c","certainly",6,6,NA,25423,66
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",4,"f","certainlyNot",NA,NA,6,4779,NA
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",5,"c","certainlyNot",6,6,NA,6490,66
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",6,"f","certainly",NA,NA,6,3749,NA
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",7,"c","probablyNot",6,6,NA,4723,66
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",8,"f","possibly",NA,NA,6,3298,NA
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",9,"c","probably",6,6,NA,4252,66
"02d89cea1e2e90dcd2afeb8dfc4bc0dcb3c6512cc21deba48b988f3512177ce6","1,48E+12",10,"f","probably",NA,NA,6,3203,NA
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",1,"c","certainly",7,4,NA,3196,74
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",2,"f","probably",NA,NA,7,1447,NA
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",3,"c","probablyNot",8,6,NA,2080,86
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",4,"f","certainlyNot",NA,NA,7,1938,NA
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",5,"c","possibly",4,3,NA,7648,43
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",6,"f","probablyNot",NA,NA,7,2901,NA
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",7,"c","probably",6,4,NA,8405,64
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",8,"f","certainly",NA,NA,7,1757,NA
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",9,"c","certainlyNot",6,4,NA,1982,64
"a6c2ea318d79534a65ef769dc6f1ca6a99509ab396a37e840a2f0a2cb1aade96","1,48E+12",10,"f","possibly",NA,NA,6,3787,NA
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",1,"c","probably",3,2,NA,9055,32
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",2,"f","probablyNot",NA,NA,1,6949,NA
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",3,"c","certainly",5,1,NA,5846,51
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",4,"f","certainlyNot",NA,NA,0,5654,NA
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",5,"c","possibly",4,0,NA,3996,40
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",6,"f","certainly",NA,NA,10,5157,NA
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",7,"c","probablyNot",10,10,NA,3895,1010
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",8,"f","possibly",NA,NA,6,2998,NA
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",9,"c","certainlyNot",5,5,NA,2590,55
"c1d3b2fac7d93d06a6ca418edff61f09762b7c4c1bcb23c3ba792fece67b773c","1,48E+12",10,"f","probably",NA,NA,7,3293,NA
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",1,"c","possibly",4,2,NA,35024,42
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",2,"f","probablyNot",NA,NA,3,19400,NA
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",3,"c","probablyNot",5,2,NA,10280,52
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",4,"f","probably",NA,NA,6,10636,NA
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",5,"c","certainly",5,3,NA,10450,53
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",6,"f","possibly",NA,NA,5,9330,NA
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",7,"c","probably",4,3,NA,19086,43
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",8,"f","certainlyNot",NA,NA,2,8467,NA
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",9,"c","certainlyNot",6,1,NA,10581,61
"7b074754440554d7faafed44a9272eedf28723c236ace414ed32837daff9aa4e","1,48E+12",10,"f","certainly",NA,NA,8,11818,NA
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",1,"c","certainlyNot",1,0,NA,20530,10
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",2,"f","certainly",NA,NA,10,9743,NA
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",3,"c","probablyNot",4,1,NA,18773,41
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",4,"f","certainlyNot",NA,NA,0,15239,NA
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",5,"c","probably",6,5,NA,21809,65
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",6,"f","probablyNot",NA,NA,2,8917,NA
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",7,"c","certainly",7,6,NA,11235,76
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",8,"f","probably",NA,NA,6,6889,NA
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",9,"c","possibly",4,3,NA,12210,43
"56d155c544c4f369d30841f29554bb19e78e664ea6785520d9634cf598bc76d9","1,48E+12",10,"f","possibly",NA,NA,6,8377,NA
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",1,"c","possibly",6,3,NA,43462,63
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",2,"f","possibly",NA,NA,6,9635,NA
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",3,"c","probablyNot",4,3,NA,28116,43
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",4,"f","probably",NA,NA,7,12925,NA
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",5,"c","probably",7,4,NA,25455,74
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",6,"f","certainlyNot",NA,NA,6,18761,NA
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",7,"c","certainlyNot",4,0,NA,18375,40
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",8,"f","probablyNot",NA,NA,2,10880,NA
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",9,"c","certainly",7,7,NA,43649,77
"d6a56d8dfdf4e55c9e177734c28e447ef6c927c0f9406cb2206080b717f1aa1d","1,48E+12",10,"f","certainly",NA,NA,7,11524,NA
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",1,"c","certainlyNot",5,0,NA,19317,50
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",2,"f","probably",NA,NA,7,8789,NA
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",3,"c","probablyNot",5,2,NA,11701,52
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",4,"f","certainlyNot",NA,NA,0,7390,NA
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",5,"c","probably",5,3,NA,10726,53
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",6,"f","certainly",NA,NA,10,4254,NA
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",7,"c","possibly",4,2,NA,9245,42
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",8,"f","possibly",NA,NA,5,4822,NA
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",9,"c","certainly",6,6,NA,10805,66
"e63a461f510bdc814bc85d9c6ab619f736f248928d9aaaf8e5ee191e93be22d1","1,48E+12",10,"f","probablyNot",NA,NA,3,7102,NA
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",1,"c","probably",4,3,NA,21681,43
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",2,"f","possibly",NA,NA,5,11622,NA
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",3,"c","possibly",4,2,NA,11057,42
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",4,"f","certainlyNot",NA,NA,0,16060,NA
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",5,"c","certainlyNot",6,0,NA,16273,60
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",6,"f","probably",NA,NA,8,9442,NA
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",7,"c","certainly",5,5,NA,11620,55
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",8,"f","certainly",NA,NA,8,12966,NA
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",9,"c","probablyNot",5,0,NA,28725,50
"ee9beaff517b79ea2858987efbed7e1d80bd2fcb330267f7b6d354bbece31667","1,48E+12",10,"f","probablyNot",NA,NA,3,13704,NA
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",1,"c","probably",8,3,NA,18345,83
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",2,"f","possibly",NA,NA,5,10047,NA
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",3,"c","probablyNot",7,2,NA,5054,72
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",4,"f","probablyNot",NA,NA,4,7958,NA
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",5,"c","possibly",5,4,NA,16710,54
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",6,"f","probably",NA,NA,7,4217,NA
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",7,"c","certainly",9,7,NA,5684,97
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",8,"f","certainly",NA,NA,2,7642,NA
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",9,"c","certainlyNot",5,1,NA,7914,51
"3b96193ff74fed3b3c1d1ae9bb515bcc5670a75dfbb616c6562873a4416d91fb","1,48E+12",10,"f","certainlyNot",NA,NA,6,8400,NA
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",1,"c","certainly",8,8,NA,18106,88
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",2,"f","probablyNot",NA,NA,3,19088,NA
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",3,"c","probablyNot",6,2,NA,12727,62
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",4,"f","certainlyNot",NA,NA,2,12451,NA
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",5,"c","certainlyNot",8,8,NA,19189,88
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",6,"f","probably",NA,NA,8,9873,NA
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",7,"c","probably",6,4,NA,26597,64
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",8,"f","possibly",NA,NA,5,11051,NA
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",9,"c","possibly",4,2,NA,7543,42
"8a02aab86b8247458d811f7e2e248d3c0c521bfac71da1d1270c05a9f1081a8a","1,48E+12",10,"f","certainly",NA,NA,10,5279,NA
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",1,"c","probablyNot",3,2,NA,9679,32
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",2,"f","certainly",NA,NA,7,105853,NA
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",3,"c","possibly",6,3,NA,6347,63
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",4,"f","possibly",NA,NA,4,34199,NA
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",5,"c","probably",5,3,NA,5987,53
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",6,"f","probablyNot",NA,NA,7,29977,NA
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",7,"c","certainly",4,0,NA,6549,40
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",8,"f","probably",NA,NA,6,4459,NA
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",9,"c","certainlyNot",5,3,NA,7211,53
"315c8f2189f0ee77f3d739270049b111ec038063ccaabd8dea4a6c7fdfd7b2d3","1,48E+12",10,"f","certainlyNot",NA,NA,1,11352,NA
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",1,"c","probablyNot",2,0,NA,12089,20
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",2,"f","possibly",NA,NA,5,10732,NA
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",3,"c","probably",3,2,NA,12053,32
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",4,"f","certainlyNot",NA,NA,1,6685,NA
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",5,"c","certainly",5,4,NA,11284,54
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",6,"f","probablyNot",NA,NA,3,3385,NA
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",7,"c","certainlyNot",2,0,NA,12105,20
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",8,"f","certainly",NA,NA,8,7451,NA
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",9,"c","possibly",5,3,NA,13078,53
"3640163fff8b7afc7a96e515477af644dfeaa990fd52ac457261d9dc990828e5","1,48E+12",10,"f","probably",NA,NA,5,3966,NA
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",1,"c","probably",7,5,NA,24218,75
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",2,"f","certainly",NA,NA,10,8278,NA
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",3,"c","probablyNot",7,2,NA,17240,72
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",4,"f","possibly",NA,NA,5,14519,NA
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",5,"c","certainlyNot",10,0,NA,9103,100
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",6,"f","certainlyNot",NA,NA,0,10838,NA
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",7,"c","possibly",6,3,NA,22302,63
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",8,"f","probably",NA,NA,7,16135,NA
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",9,"c","certainly",10,10,NA,6957,1010
"4c8f29c782800d70efdab1be5dda9d95afcc1d5c5d10ec00e7179dae32bc9674","1,48E+12",10,"f","probablyNot",NA,NA,2,11446,NA
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",1,"c","probably",5,5,NA,24827,55
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",2,"f","certainlyNot",NA,NA,0,7637,NA
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",3,"c","certainly",10,10,NA,15249,1010
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",4,"f","certainly",NA,NA,10,7448,NA
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",5,"c","probablyNot",8,2,NA,12032,82
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",6,"f","probably",NA,NA,8,8111,NA
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",7,"c","possibly",5,2,NA,10912,52
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",8,"f","probablyNot",NA,NA,2,9463,NA
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",9,"c","certainlyNot",10,0,NA,6765,100
"5e1dbc7c6e4109e2ea2d2c12d2cbcd2bf96e5286621d2b40e8a1ea59572e7593","1,48E+12",10,"f","possibly",NA,NA,5,6511,NA
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",1,"c","probably",8,7,NA,18430,87
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",2,"f","certainlyNot",NA,NA,0,11581,NA
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",3,"c","certainlyNot",2,0,NA,9257,20
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",4,"f","certainly",NA,NA,10,10983,NA
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",5,"c","probablyNot",6,1,NA,17348,61
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",6,"f","probablyNot",NA,NA,1,8133,NA
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",7,"c","possibly",6,3,NA,7422,63
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",8,"f","possibly",NA,NA,5,3763,NA
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",9,"c","certainly",10,10,NA,15604,1010
"bc3b7f7db866a0904cac8549c4e5ddff6eeca04454496bdb5a2a4ef2d15415f1","1,48E+12",10,"f","probably",NA,NA,6,4665,NA
"191734df264302a7cda8724884f35b1d7be87831f56db07d9f10d38ee54ed1b7","1,48E+12",1,"c","certainlyNot",7,2,NA,20642,72
"191734df264302a7cda8724884f35b1d7be87831f56db07d9f10d38ee54ed1b7","1,48E+12",2,"f","certainly",NA,NA,8,12953,NA
"191734df264302a7cda8724884f35b1d7be87831f56db07d9f10d38ee54ed1b7","1,48E+12",3,"c","probably",5,3,NA,10913,53
"191734df264302a7cda8724884f35b1d7be87831f56db07d9f10d38ee54ed1b7","1,48E+12",4,"f","certainlyNot",NA,NA,2,16792,NA
"191734df264302a7cda8724884f35b1d7be87831f56db07d9f10d38ee54ed1b7","1,48E+12",5,"c","possibly",6,3,NA,9438,63
"191734df264302a7cda8724884f35b1d7be87831f56db07d9f10d38ee54ed1b7","1,48E+12",6,"f","probably",NA,NA,6,7436,NA
